date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,is_friendly,match_id,home_form_goals_scored_8,away_form_goals_scored_8,home_form_goals_conceded_8,away_form_goals_conceded_8,home_form_win_rate_8,away_form_win_rate_8,home_form_clean_sheet_rate_8,away_form_clean_sheet_rate_8
2025-09-04,Luxembourg,Northern Ireland,1.0,3.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,False,10164,0.62743040324897,1.846204750130048,1.182709525513327,0.7843845477055678,0.0660975078637559,0.49346879535558785,0.19271957007806065,0.6200908575698926
2025-09-04,Slovakia,Germany,2.0,0.0,FIFA World Cup qualification,Bratislava,Slovakia,False,False,10165,1.0030653885557568,1.8333775921265374,0.7500246388946314,1.5101263812422192,0.4004551667201039,0.3619657839852557,0.46808186326950857,0.16924621390719508
2025-09-04,Georgia,Turkey,2.0,3.0,FIFA World Cup qualification,Tbilisi,Georgia,False,False,10166,2.3806046380433634,2.0485668987146486,0.8959499086279055,0.9151761252037289,0.525297612936872,0.6583132979051103,0.2530172233889236,0.4903868917120884
2025-09-04,Bulgaria,Spain,0.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False,False,10167,0.73478929930425,2.794026499287283,1.4499875586591366,2.1202750272878896,0.20438383617166464,0.5182279240846737,0.3619657839852557,0.1438592818211158
2025-09-04,Lithuania,Malta,1.0,1.0,FIFA World Cup qualification,Kaunas,Lithuania,False,False,10168,0.6934833735162373,0.16924621390719508,1.378142550264237,2.206214395449015,0.0,0.16924621390719508,0.20618288168419255,0.45213041622091776
2025-09-04,Netherlands,Poland,1.0,1.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,False,10169,3.2397834933610197,1.2921268214674781,0.9516335551823716,1.7775898017931309,0.4729227710655914,0.3242225814483928,0.4729227710655914,0.3242225814483928
2025-09-04,Kazakhstan,Wales,0.0,1.0,FIFA World Cup qualification,Astana,Kazakhstan,False,False,10170,0.49947803087995646,2.31362011322052,2.102276153941064,1.340144489577575,0.17525544943156368,0.4872680384853873,0.17525544943156368,0.34450166333875876
2025-09-04,Liechtenstein,Belgium,0.0,6.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,False,10171,0.3095909421139751,1.7834672241179976,2.122655288329893,1.6605020376012813,0.0,0.3551500137010216,0.10762875288215902,0.1489671320168291
2025-09-04,Iraq,Hong Kong,2.0,1.0,King's Cup,Kanchanaburi,Thailand,True,False,10172,0.859882172832906,1.87936401865029,1.4075444258715424,0.20438383617166464,0.35004216350530837,0.6808852687473206,0.35004216350530837,0.7956161638283354
2025-09-04,Thailand,Fiji,3.0,0.0,King's Cup,Kanchanaburi,Thailand,False,False,10173,1.7180407092871346,1.3272968970786052,1.8970103619557355,2.3423043960474654,0.4267434841348385,0.2530172233889236,0.17525544943156368,0.07776177395735989
2025-09-04,Suriname,Panama,0.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False,False,10174,0.8503984250541461,2.338996542866063,1.271294012736016,0.7902060034590855,0.2768749667893541,0.7160553443584476,0.4830578484735466,0.4141778327125792
2025-09-04,Guatemala,El Salvador,0.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,False,10175,1.3792105916053539,0.6848520426317327,1.4421544068121368,1.0216937401733288,0.4004551667201039,0.2768749667893541,0.1737262607459149,0.4258420988061832
2025-09-05,Australia,New Zealand,1.0,0.0,Soccer Ashes,Canberra,Australia,False,False,10176,2.0099775912180764,3.7391775507856777,0.6919217314839312,0.5038502033182203,0.7231250332106459,0.7938171183158075,0.41570702139822796,0.7023326783659722
2025-09-05,Djibouti,Burkina Faso,0.0,6.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,True,False,10177,0.65702752534689,1.7147120103720725,2.997646045316414,1.0702398648350853,0.0,0.6156891462122199,0.10762875288215902,0.23425081509646378
2025-09-05,Egypt,Ethiopia,2.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,False,10178,1.6322202269809902,1.6265159940886487,0.2755891942311338,1.803252603353296,0.7244108057688662,0.3551500137010216,0.7244108057688662,0.0660975078637559
2025-09-05,South Sudan,DR Congo,1.0,4.0,FIFA World Cup qualification,Juba,South Sudan,False,False,10179,0.8492013691239856,1.2649513463094066,1.6877086270448418,0.4245563262479629,0.12662206221430475,0.7244108057688662,0.0,0.7244108057688662
2025-09-05,Mauritania,Togo,2.0,0.0,FIFA World Cup qualification,Nouadhibou,Mauritania,False,False,10180,0.6921976009580171,1.1105177906419255,1.3356199051423663,1.6761707328556277,0.215064639880585,0.1489671320168291,0.215064639880585,0.1489671320168291
2025-09-05,Senegal,Sudan,2.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,False,False,10181,1.4543478841189637,0.5652996692696264,0.0660975078637559,0.8681946784561313,0.7586470427046804,0.1737262607459149,0.9339024921362441,0.5894332821441428
2025-09-05,Benin,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Ebimpé,Ivory Coast,True,False,10182,1.0147385817238164,1.246653673374766,1.3808105277587628,1.088878859677442,0.16924621390719508,0.1991131928319942,0.24045157196666428,0.23534372177095098
2025-09-05,South Africa,Lesotho,3.0,0.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,False,10183,2.043042574078408,0.9246688000569442,0.9211136648190816,1.7402646091149419,0.6510182898225214,0.3018775116458684,0.5732565158651615,0.3933619515957036
2025-09-05,Congo,Tanzania,1.0,1.0,FIFA World Cup qualification,Brazzaville,Congo,False,False,10184,0.7231574865573034,0.2905976327818294,2.4602448540307376,1.409054044257951,0.09148443994983517,0.1991131928319942,0.09148443994983517,0.1991131928319942
2025-09-05,Morocco,Niger,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,False,10185,3.668845914111035,1.376241764291983,0.3679750195096243,1.1648445025495224,1.0,0.3903200893121487,0.6320249804903757,0.1489671320168291
2025-09-05,Kenya,Gambia,1.0,3.0,FIFA World Cup qualification,Nairobi,Kenya,False,False,10186,1.170583881247012,1.144328017178935,1.33858727838318,1.298298850135804,0.12662206221430475,0.2565958848989881,0.2181065021641399,0.2565958848989881
2025-09-05,Ivory Coast,Burundi,1.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,False,10187,0.9704942372147934,1.3206913719620657,0.41059917120251466,1.2643417687137524,0.4493154549770487,0.2722803895479484,0.5894008287974853,0.3328049438984973
2025-09-05,Somalia,Guinea,0.0,3.0,FIFA World Cup qualification,Kampala,Uganda,True,False,10188,0.5569442078592077,0.8932078546174823,1.878276407009933,0.6682555094293325,0.0,0.32573525504629897,0.17525544943156368,0.4095062645280274
2025-09-05,Uganda,Mozambique,4.0,0.0,FIFA World Cup qualification,Kampala,Uganda,False,False,10189,1.12486597248897,1.6658752483873298,1.0188342413329714,1.7171027738546112,0.6320249804903757,0.5096131082879116,0.5243962276082167,0.10762875288215902
2025-09-05,Namibia,Malawi,1.0,2.0,FIFA World Cup qualification,Francistown,Botswana,True,False,10190,0.5668288579552752,0.656858185735359,0.8421746360589805,1.4927655709447958,0.17525544943156368,0.1489671320168291,0.4508446436626975,0.2755891942311338
2025-09-05,Slovenia,Sweden,2.0,2.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,False,10191,0.8887836585333209,3.040616835858082,0.9960062085873095,0.7182765374012761,0.3915734085237115,0.8072804299219394,0.5668288579552752,0.5405405405405406
2025-09-05,Switzerland,Kosovo,4.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,False,10192,1.2031410194006376,1.934928910308121,2.036228148332075,0.671215294656859,0.0660975078637559,0.8072804299219394,0.0660975078637559,0.4609797210706527
2025-09-05,Denmark,Scotland,0.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,False,10193,1.217219344420803,0.9012530053142335,1.5909004785637253,1.3043007284750647,0.3191147312526795,0.4508446436626975,0.46808186326950857,0.4095062645280274
2025-09-05,Greece,Belarus,5.0,1.0,FIFA World Cup qualification,Athens,Greece,False,False,10194,1.6685253662562118,0.6066380484042964,0.6466060760243131,0.705660912564149,0.6981224883541316,0.2514880347032748,0.6066380484042964,0.4695945368674147
2025-09-05,Iceland,Azerbaijan,5.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,False,10195,1.3918327629100549,0.5109329160020848,2.4116972852834078,2.63133747236974,0.19271957007806065,0.0660975078637559,0.19271957007806065,0.24135295729531958
2025-09-05,Ukraine,France,0.0,2.0,FIFA World Cup qualification,Wrocław,Poland,True,False,10196,1.5933440764096956,2.1541216631445184,1.7576031044645934,1.3810094062897027,0.5065312046444121,0.6066380484042964,0.0660975078637559,0.4466344536508568
2025-09-05,Italy,Estonia,5.0,0.0,FIFA World Cup qualification,Bergamo,Italy,False,False,10197,1.6282445260221228,0.9470714312876234,1.7587549171051364,1.6901392010591456,0.3754290955913876,0.215064639880585,0.2976673216340277,0.09148443994983517
2025-09-05,Moldova,Israel,0.0,4.0,FIFA World Cup qualification,Chișinău,Moldova,False,False,10198,0.8156253888918222,1.6289595919346187,1.9888890482206483,1.8653516827835686,0.2958682761214998,0.48177207591532634,0.2958682761214998,0.23425081509646378
2025-09-05,Faroe Islands,Croatia,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,False,10199,0.9159696361319281,2.9840557693522687,1.11910015309203,1.0026131682856805,0.3138116345663516,0.5741579011938168,0.10762875288215902,0.3018775116458684
2025-09-05,Montenegro,Czech Republic,0.0,2.0,FIFA World Cup qualification,Podgorica,Montenegro,False,False,10200,1.0681205399887213,1.8310207284924356,1.2046536929985439,1.3429269974747864,0.4508446436626975,0.6245709044086124,0.17525544943156368,0.48180452926198386
2025-09-05,Bermuda,Jamaica,0.0,4.0,FIFA World Cup qualification,Devonshire Parish,Bermuda,False,False,10201,2.588977199005562,1.6587354454354108,2.0961054698106394,1.487446535999553,0.6167820528867072,0.5533655463491431,0.17525544943156368,0.3003483229602196
2025-09-05,Trinidad and Tobago,Curacao,0.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,False,10202,1.5737464899927585,2.265907791165812,2.1939987030642496,0.8057277149640886,0.1737262607459149,0.4695945368674147,0.0660975078637559,0.4004551667201039
2025-09-05,Haiti,Honduras,0.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,False,10203,2.27323920856802,1.1193595074783733,1.5679911794795691,1.1761779804255394,0.34297247465311,0.5109329160020848,0.2768749667893541,0.3619657839852557
2025-09-05,Nicaragua,Costa Rica,1.0,1.0,FIFA World Cup qualification,Managua,Nicaragua,False,False,10204,0.6420009898991565,3.0931745004127125,1.3701259989050598,1.1265896088676473,0.3489817101774786,0.6185616688842438,0.24135295729531958,0.33283739724515476
2025-09-06,Sri Lanka,Maldives,0.0,3.0,South Asian Super Cup,Colombo,Sri Lanka,False,False,10205,1.2095021888079138,0.7639501393910084,0.955426892698042,1.7138430783900747,0.3138116345663516,0.1438592818211158,0.32573525504629897,0.1438592818211158
2025-09-06,Nigeria,Rwanda,1.0,0.0,FIFA World Cup qualification,Uyo,Nigeria,False,False,10206,1.441962885466305,0.7854721593459246,1.043330290530931,1.280462555373874,0.3796392856032283,0.2565958848989881,0.27048134403542057,0.07776177395735989
2025-09-06,Republic of Ireland,Hungary,2.0,2.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,False,10207,1.0724676043454875,0.6309645271625459,1.7207345005562864,2.2217423534899314,0.599544833279896,0.10762875288215902,0.12662206221430475,0.1853905268395189
2025-09-06,Armenia,Portugal,0.0,5.0,FIFA World Cup qualification,Yerevan,Armenia,False,False,10208,0.9514760570725447,2.2710557985382605,2.658300274073444,1.2773882397436616,0.215064639880585,0.48180452926198386,0.0,0.07776177395735989
2025-09-06,Austria,Cyprus,1.0,0.0,FIFA World Cup qualification,Linz,Austria,False,False,10209,2.2456610218378548,0.8150692814438446,0.7852023025190455,2.1491223371474995,0.6167820528867072,0.2565958848989881,0.36376482949778366,0.1489671320168291
2025-09-06,San Marino,Bosnia and Herzegovina,0.0,6.0,FIFA World Cup qualification,Serravalle,San Marino,False,False,10210,0.6294353384768973,0.9100447487358136,2.274941727470443,1.3937712096353718,0.1737262607459149,0.5304054631325853,0.0660975078637559,0.4212475215647775
2025-09-06,Latvia,Serbia,0.0,1.0,FIFA World Cup qualification,Riga,Latvia,False,False,10211,0.6393540237289175,1.2667844269778874,1.417591869111567,0.4513918240362196,0.215064639880585,0.4212475215647775,0.215064639880585,0.7041317238785002
2025-09-06,England,Andorra,2.0,0.0,FIFA World Cup qualification,London,England,False,False,10212,2.4702901732649196,0.0,0.24700798786455497,1.680433048477244,0.92223822604264,0.0,0.8307537860928049,0.10762875288215902
2025-09-07,Central African Republic,Comoros,0.0,2.0,FIFA World Cup qualification,Meknes,Morocco,True,False,10213,0.1489671320168291,0.7524787391811374,2.129426751845817,1.330660741798815,0.0,0.4872680384853873,0.17525544943156368,0.3796392856032283
2025-09-07,Germany,Northern Ireland,3.0,1.0,FIFA World Cup qualification,Cologne,Germany,False,False,10214,1.4460051899391717,2.1878226826631186,1.6397903057400791,0.648178220497155,0.2514880347032748,0.6256313577364421,0.1438592818211158,0.5270772289344086
2025-09-07,Luxembourg,Slovakia,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,False,10215,0.6833158427616246,1.208788461956586,1.6238517417389058,0.6375209430604367,0.0,0.4903868917120884,0.10762875288215902,0.5478695837790822
2025-09-07,Georgia,Bulgaria,3.0,0.0,FIFA World Cup qualification,Tbilisi,Georgia,False,False,10216,2.211148178968474,0.6245709044086124,1.323923185702105,1.8510380699128437,0.3903200893121487,0.1737262607459149,0.215064639880585,0.2514880347032748
2025-09-07,Turkey,Spain,0.0,6.0,FIFA World Cup qualification,Konya,Turkey,False,False,10217,2.359830508960029,2.937288287762576,1.1902654697915547,1.8022337731947062,0.7657491849035363,0.5904937354719726,0.3606459762710826,0.2722803895479484
2025-09-07,Lithuania,Netherlands,2.0,3.0,FIFA World Cup qualification,Kaunas,Lithuania,False,False,10218,0.7394608674888017,2.9038159693568675,1.2090554043562163,0.9588885219050158,0.0,0.40198435540575267,0.17525544943156368,0.40198435540575267
2025-09-07,Poland,Finland,3.0,1.0,FIFA World Cup qualification,Chorzów,Poland,False,False,10219,1.3044906799315488,0.9807813714374638,1.6609513315241613,1.5268503278947227,0.2755891942311338,0.3328049438984973,0.2755891942311338,0.12662206221430475
2025-09-07,North Macedonia,Liechtenstein,5.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,False,10220,1.4632009141134814,0.2631523007968788,0.3242225814483928,2.985171403501372,0.6757774185516072,0.0,0.6757774185516072,0.09148443994983517
2025-09-07,Belgium,Kazakhstan,6.0,0.0,FIFA World Cup qualification,Anderlecht,Belgium,False,False,10221,2.6406786672370686,0.4245563262479629,1.2990609685927041,1.8245689674815195,0.5080603933300609,0.1489671320168291,0.3328049438984973,0.1489671320168291
2025-09-07,Fiji,Hong Kong,0.0,8.0,King's Cup,Kanchanaburi,Thailand,True,False,10222,1.0720194808326218,1.8036422975369388,2.5533245000087312,0.5860920241143,0.215064639880585,0.5787524784352225,0.0660975078637559,0.6200908575698926
2025-09-07,Thailand,Iraq,0.0,1.0,King's Cup,Kanchanaburi,Thailand,False,False,10223,1.854151721209872,1.0870827285921625,1.5000930442939902,1.4025956436750033,0.5127319615146126,0.4475358389795121,0.3551500137010216,0.24135295729531958
2025-09-08,Guinea-Bissau,Djibouti,2.0,0.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,False,10224,0.8307537860928049,0.5584733965448565,1.5744248435934471,3.447999138518952,0.0,0.0,0.09148443994983517,0.09148443994983517
2025-09-08,Libya,Eswatini,2.0,0.0,FIFA World Cup qualification,Benghazi,Libya,False,False,10225,0.78189349783586,0.7111568751342099,0.987838976039831,2.4299887211858775,0.3138116345663516,0.0,0.4404336967806563,0.1489671320168291
2025-09-08,Zambia,Morocco,0.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,False,10226,1.1255721113270107,3.924701908678572,0.60818317534886,0.2565958848989881,0.6380342160147443,1.0,0.65702752534689,0.7434041151010119
2025-09-08,Mozambique,Botswana,2.0,0.0,FIFA World Cup qualification,Maputo,Mozambique,False,False,10227,1.3598110794450375,1.109157941567808,2.2280860028289973,1.5640908876545523,0.4331711420447249,0.34450166333875876,0.09148443994983517,0.34450166333875876
2025-09-08,Guinea,Algeria,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,True,False,10228,1.3777753214774378,3.2534234326603095,0.51183430133074,0.73478929930425,0.4830578484735466,0.892371247117841,0.5542632065330158,0.2652107006957501
2025-09-08,Uganda,Somalia,2.0,0.0,FIFA World Cup qualification,Kampala,Uganda,False,False,10229,1.6685018399840097,0.4172196949961341,0.7536433417646404,2.0465349459584434,0.7434041151010119,0.0,0.6519196751511767,0.1489671320168291
2025-09-08,Equatorial Guinea,Tunisia,0.0,1.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,False,10230,1.4846640281023415,1.6645923902563582,1.19116685512021,0.5772232897495737,0.5243962276082167,0.7041317238785002,0.334357658856348,0.5304054631325853
2025-09-08,Malawi,Liberia,2.0,2.0,FIFA World Cup qualification,Lilongwe,Malawi,False,False,10231,0.8583294578750552,0.6762461539094262,1.3064849719346914,2.034904715020792,0.3328049438984973,0.2828842023137227,0.23425081509646378,0.10762875288215902
2025-09-08,Madagascar,Chad,3.0,1.0,FIFA World Cup qualification,Casablanca,Morocco,True,False,10232,1.3673510790211352,0.3138116345663516,1.3595855229432527,1.964070448616627,0.3551500137010216,0.0,0.20618288168419255,0.07776177395735989
2025-09-08,Ghana,Mali,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,False,False,10233,2.143427976388181,2.0766704490921684,0.8970428153023927,0.0,0.4095062645280274,0.7332601106186012,0.4095062645280274,1.0
2025-09-08,Kosovo,Sweden,2.0,0.0,FIFA World Cup qualification,Pristina,Kosovo,False,False,10234,1.644689573761903,2.996890073847754,1.2267158821425228,0.8543521751068921,0.6861883654336485,0.6861883654336485,0.39183276291005487,0.4594594594594595
2025-09-08,Switzerland,Slovenia,3.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,False,10235,1.7350356298589271,1.1116489914375154,1.730793926082264,1.2027881589834055,0.20618288168419255,0.33283739724515476,0.20618288168419255,0.48180452926198386
2025-09-08,Belarus,Scotland,0.0,2.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True,False,10236,0.6656423411436521,0.6536992911487134,1.6307261841004892,0.9401069741512273,0.15758194781359108,0.3832179471132928,0.34297247465311,0.5542632065330158
2025-09-08,Greece,Denmark,0.0,3.0,FIFA World Cup qualification,Athens,Greece,False,False,10237,2.280612324686165,0.9222706793892976,0.7557980463048586,1.3522654067791666,0.7434041151010119,0.215064639880585,0.4594594594594595,0.5478695837790822
2025-09-08,Israel,Italy,4.0,5.0,FIFA World Cup qualification,Debrecen,Hungary,True,False,10238,2.153164298197004,2.302556492171382,1.4731831669976478,1.382575916170981,0.6156891462122199,0.525297612936872,0.40529607451618677,0.4592001050731161
2025-09-08,Croatia,Montenegro,4.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,False,10239,2.6302645222652354,0.8517195773062205,0.796038311358636,1.3239556390487623,0.6380342160147443,0.3832179471132928,0.4627787665831806,0.1489671320168291
2025-09-08,Gibraltar,Faroe Islands,0.0,1.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False,False,10240,0.650390486465528,0.778574190712139,2.8547123927092324,1.1012351301282255,0.07776177395735989,0.26673988938139886,0.16924621390719508,0.09148443994983517
2025-09-08,El Salvador,Suriname,1.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False,False,10241,0.7321242362369728,0.7228386612960243,0.7560739157789446,0.9120512657730362,0.4415266034551435,0.23534372177095098,0.5681486656694483,0.6167820528867072
2025-09-08,Panama,Guatemala,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,False,10242,1.931964179751961,1.0599632394961658,0.6716751029402226,1.432014127474509,0.5524641610204879,0.28420401002789586,0.5020511578056923,0.09148443994983517
2025-09-09,New Zealand,Australia,1.0,3.0,Soccer Ashes,Auckland,New Zealand,False,False,10243,3.0097522731152484,1.74611518916698,0.6344555545046797,0.531950590077149,0.6185616688842438,0.764656278229049,0.540799894926884,0.5595338498726863
2025-09-09,Ecuador,Argentina,1.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,False,10244,0.6177890415435927,2.1227194893300787,0.10762875288215902,0.4574010595605882,0.2768749667893541,0.7469827766110764,0.892371247117841,0.6203607143967718
2025-09-09,Peru,Paraguay,0.0,1.0,FIFA World Cup qualification,Lima,Peru,False,False,10245,0.3228862586464771,1.1294945848863285,1.2086739315539001,0.7553277355809593,0.10762875288215902,0.4004551667201039,0.40198435540575267,0.4627787665831806
2025-09-09,Bolivia,Brazil,1.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False,False,10246,0.6411085316449567,1.5693199078249829,2.129970190644358,0.7833632156465731,0.17525544943156368,0.5551645918616711,0.3018775116458684,0.5965029709963412
2025-09-09,Venezuela,Colombia,3.0,6.0,FIFA World Cup qualification,Maturín,Venezuela,False,False,10247,0.8590132408509081,1.5745905511646532,1.7602115991642355,0.9685268414464061,0.2755891942311338,0.2722803895479484,0.2755891942311338,0.4212475215647775
2025-09-09,Chile,Uruguay,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,False,10248,0.3659377597993407,1.2938293057376198,1.673014340169387,0.6525710047803721,0.09148443994983517,0.4592001050731161,0.20438383617166464,0.5741579011938168
2025-09-09,Sierra Leone,Ethiopia,2.0,0.0,FIFA World Cup qualification,Monrovia,Liberia,True,False,10249,1.0621542602515457,1.3825385949753515,1.4006179598640611,1.9451304762186865,0.24045157196666428,0.3018775116458684,0.09148443994983517,0.0
2025-09-09,Burkina Faso,Egypt,0.0,0.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,False,10250,2.694602498921417,1.631204311249649,0.8535210034256298,0.23425081509646378,0.7295186559645794,0.7657491849035363,0.40529607451618677,0.7657491849035363
2025-09-09,Togo,Sudan,1.0,0.0,FIFA World Cup qualification,Lomé,Togo,False,False,10251,0.8877572403614442,0.42432183719498995,1.7809280046114762,1.1503312400560965,0.12662206221430475,0.09148443994983517,0.12662206221430475,0.4448354081383289
2025-09-09,DR Congo,Senegal,2.0,3.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,False,10252,1.8437572894155734,1.5923785831853114,0.5670557589949611,0.0,0.7657491849035363,0.8510328679831709,0.5595663032193438,1.0
2025-09-09,Mauritania,South Sudan,0.0,0.0,FIFA World Cup qualification,Nouadhibou,Mauritania,False,False,10253,0.9445508424985071,0.9280040454395803,1.1352769193710113,2.203100978040693,0.3328049438984973,0.10762875288215902,0.3328049438984973,0.0
2025-09-09,Zimbabwe,Rwanda,0.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True,False,10254,1.059655622368551,0.6114684537598435,1.131729912410018,1.238393172067793,0.16924621390719508,0.2181065021641399,0.1438592818211158,0.0660975078637559
2025-09-09,South Africa,Nigeria,1.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,False,10255,2.2427690696508398,1.4318513343305517,0.6705808517278342,0.8868307469512914,0.7595484280333358,0.5288762744469365,0.6934509201695798,0.3799091424301074
2025-09-09,Benin,Lesotho,4.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,False,10256,1.0687106761494363,0.72978559836421,1.0051403035423707,1.929224917747701,0.35004216350530837,0.2565958848989881,0.4105667178558572,0.334357658856348
2025-09-09,Cape Verde,Cameroon,1.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,False,10257,1.1516675628580124,1.8000906535551529,0.5787524784352225,0.3796392856032283,0.5965029709963412,0.677306607237256,0.4212475215647775,0.6203607143967718
2025-09-09,Angola,Mauritius,3.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,False,10258,0.8110543379226185,0.8525945100154771,0.8793871733100639,1.7195463717005814,0.23534372177095098,0.09148443994983517,0.2958682761214998,0.10762875288215902
2025-09-09,Tanzania,Niger,0.0,1.0,FIFA World Cup qualification,Unguja,Tanzania,False,False,10259,0.45319086954874754,1.0574397362798007,1.3476959376192585,1.9648493539038643,0.16924621390719508,0.2755891942311338,0.16924621390719508,0.12662206221430475
2025-09-09,Kenya,Seychelles,5.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False,False,10260,1.2011791807441525,0.23425081509646378,1.7001649499940883,4.289295794227956,0.10762875288215902,0.0,0.1853905268395189,0.0
2025-09-09,Gabon,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Franceville,Gabon,False,False,10261,2.1715585323740307,0.806371456579997,0.7133992138423588,0.2928264138379449,0.8146094731604812,0.5319181367304915,0.7171157976862773,0.7071735861620552
2025-09-09,Gambia,Burundi,2.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,True,False,10262,1.5350445779704798,0.9540390211151784,1.2535540226154334,1.168507621722497,0.4242893838483325,0.17525544943156368,0.2181065021641399,0.2828842023137227
2025-09-09,Namibia,São Tomé and Príncipe,3.0,0.0,FIFA World Cup qualification,Francistown,Botswana,True,False,10263,0.6879874109461763,0.7730117396394676,1.0720313223343259,1.9264589184950167,0.1489671320168291,0.0,0.3832179471132928,0.09148443994983517
2025-09-09,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False,False,10264,0.3781100969175796,1.2981595832640487,3.267551259935242,1.9063284021632894,0.0,0.37436864226355787,0.1489671320168291,0.0
2025-09-09,France,Iceland,2.0,1.0,FIFA World Cup qualification,Paris,France,False,False,10265,2.0186376503044556,2.1016064935261243,1.1176751136620546,2.0499426924908963,0.6656423411436521,0.3138116345663516,0.5858221672874209,0.3138116345663516
2025-09-09,Armenia,Republic of Ireland,2.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,False,False,10266,0.584023121774893,1.3239632270620494,3.2342867596991978,1.7626243254728435,0.12662206221430475,0.5096131082879116,0.0,0.10762875288215902
2025-09-09,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,False,10267,0.9486856114565492,2.7927631921259066,2.0199323554138644,1.02959712209792,0.09148443994983517,0.5595338498726863,0.15758194781359108,0.2722803895479484
2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,False,10268,2.010635326530597,1.8902632235095989,1.1847055281900658,0.6674219571411887,0.65702752534689,0.6742647449537011,0.5080603933300609,0.4592001050731161
2025-09-09,Cyprus,Romania,2.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False,False,10269,0.6928088892272679,2.116787955918718,1.8082053415227968,0.8114906199337801,0.2181065021641399,0.6066380484042964,0.12662206221430475,0.36376482949778366
2025-09-09,Norway,Moldova,11.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,False,10270,3.141063890876487,0.6932815805580488,0.7782275737702928,2.3467385726717436,0.92223822604264,0.2514880347032748,0.6817866540759758,0.2514880347032748
2025-09-09,Albania,Latvia,1.0,0.0,FIFA World Cup qualification,Tirana,Albania,False,False,10271,0.8384748045741988,0.4872680384853873,0.8068795276046319,1.4111359704290243,0.226728905974189,0.12662206221430475,0.49346879535558785,0.12662206221430475
2025-09-09,Serbia,England,0.0,5.0,FIFA World Cup qualification,Belgrade,Serbia,False,False,10272,1.170583881247012,2.3997466472751814,0.3836830504307866,0.2099567896848717,0.5080603933300609,0.9339024921362441,0.7485119652967251,0.8561407181788843
2025-09-09,Jamaica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,False,10273,2.066108010304292,1.1129529897570745,1.2643295555996201,1.8648988976046121,0.6203607143967718,0.09148443994983517,0.40529607451618677,0.20618288168419255
